from,to,cost
188,55,2390.69
188,56,5095.21
188,57,18089.84
188,58,14928.38
188,59,8665.16
188,60,8680.47
188,61,9985.42
188,62,4608.01
188,63,23376.39
188,64,9054.46
188,65,14788.77
188,66,19726.61
188,67,22614.28
188,68,13744.19
188,69,22159.65
188,70,5095.21
188,71,2602.2
188,72,7977.72
188,73,2372.4
188,74,24922.94
188,75,27393.56
188,76,27794.81
188,77,17892.88
188,78,28224.13
188,79,28840.24
188,80,26976.44
188,81,19919.56
188,82,28709.28
188,83,21823.95
188,84,15907.98
188,85,17551.01
188,86,11337.67
188,87,20260.38
188,88,28843.89
188,89,11780.080000000002
188,90,23118.95
188,91,26969.18
188,92,13606.29
188,93,27458.96
188,94,12426.75
188,95,18931.93
188,96,17120.24
188,97,27393.56
188,98,29802.72
188,99,19919.56
188,100,20901.51
188,101,26976.44
188,102,23123.2
188,103,30511.46
188,104,23437.29
188,105,30508.07
188,106,28224.13
188,107,21207.21
188,108,12239.75
188,109,13144.1
188,110,10557.99
188,111,12691.68
188,112,9897.28
188,113,12578.26
188,114,10805.09
188,115,14158.09
188,116,9222.63
188,117,9312.69
188,118,10689.85
188,119,9206.76
188,120,13488.71
188,121,8921.85
188,122,9020.31
188,123,15046.12
188,124,11650.830000000002
188,125,9386.19
188,126,12041.76
188,127,19664.44
188,128,27771.73
188,129,17069.17
188,130,22459.03
188,131,33175.69
188,132,18938.7
188,133,21681.08
188,134,27267.24
188,135,35317.65
188,136,22441.89
188,137,28735.09
188,138,27605.97
188,139,21690.89
188,140,31203.0
188,141,18482.93
188,142,17516.86
188,143,18142.83
188,144,21070.75
188,145,17421.49
188,146,17492.24
188,147,19738.99
188,148,17440.47
188,149,5693.89
188,150,26872.04
188,151,20961.73
188,152,21513.6
188,153,13546.28
188,154,20961.73
188,155,11450.96
188,156,3491.25
188,157,25477.77
188,158,8449.25
188,159,7870.62
188,160,27769.86
188,161,11633.13
188,162,7721.01
188,163,10453.11
188,164,12006.61
188,165,25938.69
188,166,19036.08
188,167,32.62
188,168,21296.0
188,169,18774.35
188,170,15460.0
188,171,9903.38
188,172,18854.36
188,173,1456.81
188,174,6887.7
188,175,10390.44
188,176,5173.1
188,177,6713.35
188,178,18347.24
188,179,2321.68
188,180,9057.31
188,181,25477.77
188,182,22567.36
188,183,2309.12
188,184,25360.96
188,185,1242.56
188,186,8988.78
188,187,6903.97
188,188,0.0
188,189,23207.36
188,190,8338.92
188,191,10070.5
188,192,5173.1
188,193,1236.74
188,194,21924.13
188,195,11583.17
188,196,25264.04
188,197,12631.24
188,198,9056.16
188,199,9024.66
188,200,16468.39
188,201,23699.56
188,202,26565.97
188,203,4146.94
188,204,16102.04
188,205,4146.94
188,206,10973.81
188,207,15460.77
188,208,12457.5
188,209,7850.66
188,210,26214.16
188,211,12185.05
188,212,2604.73
188,213,9057.31
188,214,8704.45
188,215,8538.14
188,216,11104.76
188,217,8147.66
188,218,10573.44
188,219,8172.0
188,220,8569.5
188,221,9198.32
188,222,8141.76
188,223,13069.3
188,224,8306.7
188,225,13956.27
188,226,17198.31
188,227,8306.7
189,0,25702.04
189,1,23161.46
189,2,20258.58
189,3,18004.17
189,4,21041.79
189,5,13593.1
189,6,13975.43
189,7,23724.56
189,8,22209.37
189,9,15343.48
189,10,16775.01
189,11,22945.37
189,12,19970.86
189,13,14371.46
189,14,16832.23
189,15,22409.97
189,16,24776.72
189,17,23826.98
189,18,11916.3
189,19,26576.61
189,20,17528.58
189,21,21855.08
189,22,10434.48
189,23,20882.13
189,24,11218.13
189,25,11331.92
189,26,9690.73
189,27,26326.68
189,28,21646.51
189,29,17528.36
189,30,16641.22
189,31,15662.18
189,32,16696.6
189,33,12753.39
189,34,14941.82
189,35,18499.64
189,36,19488.55
189,37,13673.32
189,38,27054.59
189,39,13673.32
189,40,26337.31
189,41,11331.92
189,42,7207.47
189,43,26576.61
189,44,25026.4
189,45,24776.72
189,46,16696.6
189,47,11194.18
189,48,11027.82
189,49,7262.189999999999
189,50,20879.73
189,51,16728.52
189,52,15838.97
189,53,18479.68
189,54,10959.14
189,55,20936.93
189,56,18178.89
189,57,10833.330000000002
189,58,12690.27
189,59,15848.89
189,60,15838.97
189,61,15018.84
189,62,18611.61
189,63,12034.94
189,64,15582.6
189,65,12828.72
189,66,11021.07
189,67,11752.57
189,68,13600.93
189,69,11582.66
189,70,18178.89
189,71,20638.29
189,72,16300.1
189,73,21172.7
189,74,8746.36
189,75,10472.92
189,76,10754.18
189,77,7190.33
189,78,11061.16
189,79,11228.4
189,80,10141.36
189,81,6907.1
189,82,11222.06
189,83,7386.109999999999
189,84,7902.55
189,85,7084.11
189,86,12063.68
189,87,6950.52
189,88,11249.81
189,89,11522.01
189,90,7768.47
189,91,10159.89
189,92,9645.39
189,93,10500.41
189,94,10799.34
189,95,7049.31
189,96,7191.98
189,97,10472.92
189,98,11492.03
189,99,6907.1
189,100,7151.64
189,101,10141.36
189,102,7746.51
189,103,11826.0
189,104,7901.14
189,105,11808.96
189,106,11061.16
189,107,7190.52
189,108,26968.47
189,109,26596.62
189,110,33631.13
189,111,35807.53
189,112,28566.81
189,113,35714.89
189,114,27977.41
189,115,24284.24
189,116,29546.79
189,117,30610.8
189,118,28056.2
189,119,31820.36
189,120,25511.89
189,121,31239.67
189,122,31214.18
189,123,24371.69
189,124,27349.36
189,125,30842.73
189,126,27044.22
189,127,24369.09
189,128,25713.43
189,129,24243.9
189,130,24740.12
189,131,27545.81
189,132,24292.1
189,133,24767.46
189,134,25513.82
189,135,28057.22
189,136,24721.47
189,137,26245.22
189,138,25648.67
189,139,24789.22
189,140,27150.19
189,141,16944.35
189,142,10475.32
189,143,15228.11
189,144,25092.52
189,145,10231.4
189,146,10411.27
189,147,22864.01
189,148,13145.03
189,149,19714.5
189,150,3823.39
189,151,2368.14
189,152,1860.46
189,153,10246.54
189,154,2368.14
189,155,12975.9
189,156,26642.88
189,157,2336.28
189,158,16584.08
189,159,30990.73
189,160,4761.9
189,161,34736.49
189,162,17316.07
189,163,14344.98
189,164,12018.79
189,165,2783.47
189,166,4617.11
189,167,23181.12
189,168,2041.5
189,169,4946.56
189,170,8468.46
189,171,15198.15
189,172,4859.11
189,173,24345.36
189,174,18354.13
189,175,14461.87
189,176,28321.81
189,177,18583.76
189,178,5510.01
189,179,25324.89
189,180,32171.93
189,181,2336.28
189,182,765.23
189,183,25320.71
189,184,2209.33
189,185,24137.91
189,186,16117.95
189,187,18358.0
189,188,23207.36
189,189,0.0
189,190,31455.76
189,191,33178.97
189,192,28321.81
189,193,24147.67
189,194,1494.81
189,195,12729.22
189,196,2111.32
189,197,11148.06
189,198,32167.9
189,199,32139.49
189,200,7627.14
189,201,508.88
189,202,3476.1
189,203,20593.63
189,204,7927.37
189,205,20593.63
189,206,13633.94
189,207,8476.96
189,208,11344.080000000002
189,209,30973.71
189,210,3087.08
189,211,35284.33
189,212,21411.88
189,213,32171.93
189,214,20969.37
189,215,15572.82
189,216,24810.54
189,217,18077.27
189,218,12640.19
189,219,19022.28
189,220,20637.54
189,221,21837.58
189,222,18825.76
189,223,10761.31
189,224,19843.46
189,225,10320.77
189,226,9731.53
189,227,19843.46
190,0,19543.25
190,1,21382.77
190,2,26092.79
190,3,28229.97
190,4,25487.31
190,5,33938.52
190,6,32752.96
190,7,20506.78
190,8,24099.62
190,9,31184.59
190,10,29354.12
190,11,22690.89
190,12,26325.38
190,13,39042.31
190,14,29285.7
190,15,23630.85
190,16,34782.35
190,17,34329.49
190,18,31143.27
190,19,36646.49
190,20,31669.76
190,21,33173.34
190,22,31662.13
190,23,32897.38
190,24,31356.42
190,25,31315.68
190,26,32009.2
190,27,36375.88
190,28,33125.79
190,29,31645.88
190,30,31366.51
190,31,31117.71
190,32,31409.74
190,33,30904.73
190,34,30954.49
190,35,31900.82
190,36,32191.53
190,37,30775.1
190,38,37155.44
190,39,30775.1
190,40,36365.97
190,41,31315.68
190,42,36215.69
190,43,36646.49
190,44,35041.86
190,45,34782.35
190,46,31409.74
190,47,31341.71
190,48,31411.04
190,49,34690.24
190,50,32916.57
190,51,14982.76
190,52,16204.17
190,53,12989.64
190,54,26647.33
190,55,10713.73
190,56,13277.53
190,57,25253.97
190,58,21982.24
190,59,16190.47
190,60,16204.17
190,61,17384.97
190,62,12863.73
190,63,30237.98
190,64,16547.22
190,65,21825.02
190,66,26770.47
190,67,29507.4
190,68,20722.87
190,69,29076.45
190,70,13277.53
190,71,10940.69
190,72,15580.36
190,73,10603.65
190,74,32379.79
190,75,34744.45
190,76,35134.16
190,77,25751.89
190,78,35551.75
190,79,36198.03
190,80,34346.92
190,81,27646.97
190,82,36055.61
190,83,29419.14
190,84,23948.87
190,85,25472.63
190,86,19673.11
190,87,27963.34
190,88,36198.59
190,89,20102.59
190,90,30661.72
190,91,34336.3
190,92,21815.69
190,93,34810.73
190,94,20720.86
190,95,26708.42
190,96,25085.79
190,97,34744.45
190,98,37215.8
190,99,27646.97
190,100,28550.06
190,101,34346.92
190,102,30669.01
190,103,37948.68
190,104,30966.67
190,105,37947.72
190,106,35551.75
190,107,28841.29
190,108,13030.99
190,109,14321.52
190,110,2227.26
190,111,5447.83
190,112,8802.61
190,113,5242.12
190,114,10522.7
190,115,16799.62
190,116,6681.53
190,117,5226.63
190,118,10309.68
190,119,2373.63
190,120,15385.87
190,121,3098.62
190,122,3414.67
190,123,17702.72
190,124,12060.55
190,125,4969.24
190,126,12747.36
190,127,22779.05
190,128,31585.09
190,129,19960.39
190,130,25789.58
190,131,37395.35
190,132,22001.97
190,133,24894.96
190,134,31061.57
190,135,39803.26
190,136,25776.95
190,137,32542.62
190,138,31412.58
190,139,24897.82
190,140,35171.12
190,141,24116.92
190,142,24800.22
190,143,24263.75
190,144,24075.34
190,145,24763.76
190,146,24791.04
190,147,23450.33
190,148,24127.97
190,149,13347.23
190,150,35062.61
190,151,29244.34
190,152,29796.09
190,153,21883.92
190,154,29244.34
190,155,19721.45
190,156,4848.9
190,157,33697.62
190,158,16490.29
190,159,468.32
190,160,35944.85
190,161,3295.18
190,162,15711.96
190,163,18641.51
190,164,20324.94
190,165,34158.99
190,166,27357.89
190,167,8368.11
190,168,29576.83
190,169,27100.79
190,170,23798.64
190,171,18011.15
190,172,27180.04
190,173,7113.17
190,174,14743.58
190,175,18567.13
190,176,3166.0
190,177,14532.21
190,178,26680.38
190,179,6133.33
190,180,718.89
190,181,33697.62
190,182,30834.74
190,183,6138.27
190,184,33583.8
190,185,7323.72
190,186,17044.8
190,187,14754.42
190,188,8338.92
190,189,31455.76
190,190,0.0
190,191,1731.98
190,192,3166.0
190,193,7314.95
190,194,30205.94
190,195,19869.29
190,196,33487.74
190,197,20966.97
190,198,717.25
190,199,686.25
190,200,24806.89
190,201,31941.46
190,202,34767.24
190,203,11912.67
190,204,24440.59
190,205,11912.67
190,206,19208.84
190,207,23799.34
190,208,20791.82
190,209,488.6
190,210,34425.96
190,211,3846.87
190,212,10593.56
190,213,718.89
190,214,13576.69
190,215,16251.12
190,216,13301.13
190,217,14779.82
190,218,18862.63
190,219,14296.32
190,220,13670.07
190,221,13446.15
190,222,14382.1
190,223,21404.72
190,224,13935.3
190,225,22276.46
190,226,25405.74
190,227,13935.3
191,0,20438.8
191,1,22450.49
191,2,27319.68
191,3,29560.54
191,4,26674.98
191,5,35450.8
191,6,34244.38
191,7,21540.43
191,8,25223.36
191,9,32624.09
191,10,30735.48
191,11,23770.89
191,12,27566.19
191,13,40601.86
191,14,30664.7
191,15,24742.62
191,16,35917.55
191,17,35496.28
191,18,32680.4
191,19,37743.47
191,20,33040.98
191,21,34401.43
191,22,33237.22
191,23,34159.77
191,24,32911.83
191,25,32868.15
191,26,33602.18
191,27,37477.66
191,28,34361.48
191,29,33016.89
191,30,32765.28
191,31,32546.67
191,32,32807.01
191,33,32418.77
191,34,32405.09
191,35,33240.07
191,36,33497.82
191,37,32262.75
191,38,38243.28
191,39,32262.75
191,40,37467.06
191,41,32868.15
191,42,37889.26
191,43,37743.47
191,44,36171.53
191,45,35917.55
191,46,32807.01
191,47,32897.65
191,48,32971.26
191,49,36346.69
191,50,34179.32
191,51,16670.73
191,52,17868.75
191,53,14718.07
191,54,28217.5
191,55,12443.63
191,56,15002.49
191,57,26842.46
191,58,23568.28
191,59,17855.27
191,60,17868.75
191,61,19031.7
191,62,14592.9
191,63,31769.35
191,64,18207.23
191,65,23409.53
191,66,28337.93
191,67,31045.42
191,68,22305.45
191,69,30619.13
191,70,15002.49
191,71,12672.41
191,72,17255.06
191,73,12328.35
191,74,33993.85
191,75,36339.46
191,76,36726.87
191,77,27429.63
191,78,37142.11
191,79,37792.07
191,80,35945.42
191,81,29305.33
191,82,37648.1
191,83,31057.14
191,84,25650.43
191,85,27158.47
191,86,21405.09
191,87,29618.03
191,88,37792.15
191,89,21834.09
191,90,32290.58
191,91,35934.32
191,92,23536.94
191,93,36405.77
191,94,22450.26
191,95,28374.45
191,96,26777.39
191,97,36339.46
191,98,38816.97
191,99,29305.33
191,100,30196.61
191,101,35945.42
191,102,32298.28
191,103,39552.69
191,104,32593.2
191,105,39552.1
191,106,37142.11
191,107,30485.45
191,108,13867.39
191,109,15173.75
191,110,548.61
191,111,4415.8
191,112,9556.25
191,113,4178.49
191,114,11299.3
191,115,17824.47
191,116,7362.0
191,117,5730.04
191,118,11082.24
191,119,2613.09
191,120,16326.57
191,121,3571.41
191,122,3859.94
191,123,18708.7
191,124,12874.93
191,125,5418.54
191,126,13581.45
191,127,23773.55
191,128,32617.17
191,129,20960.43
191,130,26785.68
191,131,38467.32
191,132,22998.53
191,133,25880.58
191,134,32093.83
191,135,40912.38
191,136,26773.95
191,137,33567.55
191,138,32444.62
191,139,25882.21
191,140,36209.35
191,141,25496.14
191,142,26405.85
191,143,25712.47
191,144,25034.43
191,145,26377.2
191,146,26398.71
191,147,24536.25
191,148,25656.37
191,149,15018.71
191,150,36777.92
191,151,30971.71
191,152,31523.4
191,153,23614.77
191,154,30971.71
191,155,21441.7
191,156,6580.82
191,157,35416.97
191,158,18186.48
191,159,2200.26
191,160,37657.92
191,161,1563.24
191,162,17404.69
191,163,20351.72
191,164,22052.09
191,165,35878.32
191,166,29089.14
191,167,10099.62
191,168,31303.97
191,169,28832.37
191,170,25529.88
191,171,19712.27
191,172,28911.57
191,173,8840.83
191,174,16426.09
191,175,20275.95
191,176,4897.4
191,177,16212.08
191,178,28412.31
191,179,7861.22
191,180,1013.24
191,181,35416.97
191,182,32560.25
191,183,7866.529999999999
191,184,35303.54
191,185,9052.45
191,186,18741.53
191,187,16436.36
191,188,10070.5
191,189,33178.97
191,190,1731.98
191,191,0.0
191,192,4897.4
191,193,9043.95
191,194,31933.14
191,195,21591.68
191,196,35207.61
191,197,22697.32
191,198,1014.91
191,199,1045.89
191,200,26538.04
191,201,33663.82
191,202,36484.01
191,203,13602.85
191,204,26171.78
191,205,13602.85
191,206,20924.58
191,207,25530.53
191,208,22521.84
191,209,2219.91
191,210,36144.15
191,211,2114.89
191,212,12305.85
191,213,1013.24
191,214,14998.71
191,215,17933.02
191,216,14364.51
191,217,16369.69
191,218,20591.91
191,219,15841.49
191,220,15116.25
191,221,14795.78
191,222,15937.87
191,223,23134.98
191,224,15434.47
191,225,24003.69
191,226,27114.3
191,227,15434.47
192,0,18312.7
192,1,19763.01
192,2,24088.66
192,3,25991.02
192,4,23571.14
192,5,31287.27
192,6,30149.81
192,7,18971.3
192,8,22330.89
192,9,28698.58
192,10,27000.57
192,11,21029.23
192,12,24289.92
192,13,36279.93
192,14,26937.54
192,15,21892.01
192,16,32920.57
192,17,32405.06
192,18,28443.61
192,19,34854.44
192,20,29328.85
192,21,31127.43
192,22,28876.86
192,23,30781.26
192,24,28615.69
192,25,28581.57
192,26,29183.2
192,27,34575.24
192,28,31064.31
192,29,29305.51
192,30,28967.7
192,31,28654.72
192,32,29014.01
192,33,28256.68
192,34,28445.13
192,35,29627.03
192,36,29986.26
192,37,28185.44
192,38,35379.77
192,39,28185.44
192,40,34566.75
192,41,28581.57
192,42,33202.05
192,43,34854.44
192,44,33190.27
192,45,32920.57
192,46,29014.01
192,47,28599.83
192,48,28659.47
192,49,31717.13
192,50,30799.61
192,51,11961.54
192,52,13243.67
192,53,9844.53
192,54,23884.47
192,55,7548.72
192,56,10145.27
192,57,22452.62
192,58,19197.37
192,59,13229.44
192,60,13243.67
192,61,14467.25
192,62,9715.68
192,63,27553.27
192,64,13597.7
192,65,19044.42
192,66,24013.47
192,67,26809.71
192,68,17951.56
192,69,26369.44
192,70,10145.27
192,71,7775.09
192,72,12594.46
192,73,7447.76
192,74,29505.71
192,75,31909.93
192,76,32304.2
192,77,22736.74
192,78,32726.48
192,79,33363.78
192,80,31505.13
192,81,24676.45
192,82,33224.96
192,83,26494.23
192,84,20875.39
192,85,22437.73
192,86,16508.84
192,87,25001.16
192,88,33365.37
192,89,16942.56
192,90,27756.23
192,91,31495.61
192,92,18689.84
192,93,31976.03
192,94,17569.52
192,95,23720.68
192,96,22036.81
192,97,31909.93
192,98,34364.59
192,99,24676.45
192,100,25606.32
192,101,31505.13
192,102,27762.54
192,103,35090.4
192,104,28066.13
192,105,35088.61
192,106,32726.48
192,107,25902.75
192,108,12104.7
192,109,13311.85
192,110,5388.16
192,111,7936.399999999999
192,112,8327.44
192,113,7781.14
192,114,9858.7
192,115,15350.38
192,116,6630.69
192,117,5812.03
192,118,9668.99
192,119,4407.1
192,120,14154.05
192,121,4468.38
192,122,4683.12
192,123,16274.72
192,124,11226.19
192,125,5714.9
192,126,11838.4
192,127,21295.49
192,128,29949.65
192,129,18504.29
192,130,24270.78
192,131,35650.7
192,132,20523.85
192,133,23406.39
192,134,29428.93
192,135,37974.81
192,136,24256.4
192,137,30916.12
192,138,29778.25
192,139,23411.75
192,140,33504.17
192,141,21795.48
192,142,21959.89
192,143,21786.15
192,144,22649.99
192,145,21905.08
192,146,21945.89
192,147,21767.9
192,148,21469.67
192,149,10308.88
192,150,31948.98
192,151,26098.58
192,152,26650.46
192,153,18717.98
192,154,26098.58
192,155,16570.5
192,156,1685.28
192,157,30573.76
192,158,13388.76
192,159,2697.76
192,160,32836.75
192,161,6460.07
192,162,12618.99
192,163,15509.56
192,164,17162.88
192,165,31035.1
192,166,24198.73
192,167,5202.22
192,168,26431.71
192,169,23940.0
192,170,20632.65
192,171,14897.69
192,172,24019.52
192,173,3981.87
192,174,11675.22
192,175,15437.92
192,176,0.0
192,177,11470.36
192,178,23517.14
192,179,3006.44
192,180,3884.23
192,181,30573.76
192,182,27694.34
192,183,3008.82
192,184,30458.91
192,185,4185.51
192,186,13941.41
192,187,11687.31
192,188,5173.1
192,189,28321.81
192,190,3166.0
192,191,4897.4
192,192,0.0
192,193,4175.19
192,194,27060.61
192,195,16714.65
192,196,30362.54
192,197,17801.31
192,198,3883.19
192,199,3851.58
192,200,21640.89
192,201,28809.79
192,202,31649.92
192,203,8835.08
192,204,21274.6
192,205,8835.08
192,206,16066.15
192,207,20633.34
192,208,17626.4
192,209,2677.61
192,210,31305.0
192,211,7011.97
192,212,7465.979999999999
192,213,3884.23
192,214,11278.56
192,215,13242.91
192,216,11867.05
192,217,12028.93
192,218,15712.05
192,219,11668.77
192,220,11308.66
192,221,11332.03
192,222,11725.65
192,223,18239.11
192,224,11432.91
192,225,19114.18
192,226,22274.08
192,227,11432.91
193,0,16744.97
193,1,17584.07
193,2,21266.71
193,3,22822.11
193,4,20880.38
193,5,27553.38
193,6,26478.88
193,7,16940.12
193,8,19871.93
193,9,25182.02
193,10,23668.78
193,11,18753.78
193,12,21421.4
193,13,32404.36
193,14,23613.42
193,15,19485.32
193,16,30184.56
193,17,29591.09
193,18,24663.07
193,19,32193.3
193,20,25994.63
193,21,28164.75
193,22,24994.22
193,23,27729.18
193,24,24785.64
193,25,24759.46
193,26,25253.75
193,27,31905.19
193,28,28081.66
193,29,25972.17
193,30,25561.19
193,31,25167.86
193,32,25611.15
193,33,24539.65
193,34,24900.46
193,35,26377.89
193,36,26823.86
193,37,24541.05
193,38,32735.75
193,39,24541.05
193,40,31898.63
193,41,24759.46
193,42,29083.54
193,43,32193.3
193,44,30465.24
193,45,30184.56
193,46,25611.15
193,47,24768.49
193,48,24816.57
193,49,27633.9
193,50,27746.28
193,51,7878.149999999999
193,52,9229.54
193,53,5674.76
193,54,20048.56
193,55,3555.31
193,56,5970.12
193,57,18577.07
193,58,15364.26
193,59,9214.72
193,60,9229.54
193,61,10499.45
193,62,5548.95
193,63,23794.75
193,64,9595.1
193,65,15218.22
193,66,20184.08
193,67,23038.9
193,68,14147.99
193,69,22589.37
193,70,5970.12
193,71,3702.51
193,72,8552.08
193,73,3591.18
193,74,25523.27
193,75,27964.8
193,76,28363.19
193,77,18626.15
193,78,28789.65
193,79,29416.08
193,80,27553.02
193,81,20604.59
193,82,29281.37
193,83,22464.76
193,84,16720.77
193,85,18310.55
193,86,12384.09
193,87,20936.91
193,88,29418.78
193,89,12797.15
193,90,23744.32
193,91,27544.7
193,92,14514.65
193,93,28030.59
193,94,13406.31
193,95,19633.85
193,96,17898.81
193,97,27964.8
193,98,30397.26
193,99,20604.59
193,100,21559.38
193,101,27553.02
193,102,23749.61
193,103,31114.6
193,104,24058.76
193,105,31111.97
193,106,28789.65
193,107,21860.51
193,108,11388.56
193,109,12361.98
193,110,9512.87
193,111,11934.26
193,112,8795.61
193,113,11803.57
193,114,9799.1
193,115,13609.41
193,116,8021.069999999999
193,117,8077.06
193,118,9671.32
193,119,8033.29
193,120,12813.17
193,121,7712.939999999999
193,122,7802.729999999999
193,123,14515.02
193,124,10740.18
193,125,8149.46
193,126,11175.44
193,127,19265.53
193,128,27547.13
193,129,16604.94
193,130,22119.71
193,131,33045.09
193,132,18524.09
193,133,21316.18
193,134,27036.87
193,135,35242.61
193,136,22103.21
193,137,28513.83
193,138,27379.4
193,139,21324.9
193,140,31020.18
193,141,18567.34
193,142,18039.52
193,143,18341.59
193,144,20666.11
193,145,17963.07
193,146,18019.82
193,147,19444.06
193,148,17784.07
193,149,6926.81
193,150,27774.73
193,151,21929.85
193,152,22481.65
193,153,14626.52
193,154,21929.85
193,155,12606.04
193,156,2505.43
193,157,26398.57
193,158,9669.4
193,159,6848.22
193,160,28663.62
193,161,10606.0
193,162,8947.98
193,163,11641.05
193,164,13125.7
193,165,26859.91
193,166,20049.12
193,167,1269.24
193,168,22262.52
193,169,19795.14
193,170,16531.58
193,171,11110.39
193,172,19873.78
193,173,223.85
193,174,8123.359999999999
193,175,11581.64
193,176,4175.19
193,177,7949.819999999999
193,178,19382.24
193,179,1184.62
193,180,8033.02
193,181,26398.57
193,182,23522.42
193,183,1178.21
193,184,26283.72
193,185,22.84
193,186,10205.8
193,187,8139.75
193,188,1236.74
193,189,24147.67
193,190,7314.95
193,191,9043.95
193,192,4175.19
193,193,0.0
193,194,22891.59
193,195,12729.15
193,196,26187.36
193,197,13720.01
193,198,8029.97
193,199,8000.46
193,200,17540.62
193,201,24635.19
193,202,27475.14
193,203,5379.43
193,204,17173.98
193,205,5379.43
193,206,12145.54
193,207,16533.07
193,208,13550.51
193,209,6830.41
193,210,27129.9
193,211,11156.47
193,212,3840.6
193,213,8033.02
193,214,8447.33
193,215,9167.16
193,216,10416.2
193,217,8363.11
193,218,11547.97
193,219,8229.68
193,220,8362.9
193,221,8818.39
193,222,8233.43
193,223,14158.43
193,224,8227.86
193,225,15070.38
193,226,18370.26
193,227,8227.86
194,0,25261.09
194,1,22838.72
194,2,20276.55
194,3,18215.15
194,4,21008.36
194,5,14427.41
194,6,14681.96
194,7,23345.9
194,8,22069.81
194,9,15862.51
194,10,17100.07
194,11,22707.75
194,12,20008.99
194,13,15607.56
194,14,17150.36
194,15,22237.46
194,16,25290.07
194,17,24341.15
194,18,12515.1
194,19,27147.25
194,20,18034.02
194,21,22351.56
194,22,11135.06
194,23,21387.88
194,24,11859.47
194,25,11965.44
194,26,10459.42
194,27,26889.16
194,28,22145.88
194,29,18031.84
194,30,17144.06
194,31,16167.3
194,32,17201.76
194,33,13306.01
194,34,15448.98
194,35,18997.74
194,36,19982.0
194,37,14191.73
194,38,27639.87
194,39,14191.73
194,40,26898.82
194,41,11965.44
194,42,8621.55
194,43,27147.25
194,44,25548.32
194,45,25290.07
194,46,17201.76
194,47,11834.4
194,48,11680.78
194,49,8508.489999999998
194,50,21386.93
194,51,15603.32
194,52,14794.58
194,53,17217.07
194,54,10991.41
194,55,19628.85
194,56,16932.8
194,57,10655.5
194,58,12158.94
194,59,14803.63
194,60,14794.58
194,61,14054.0
194,62,17344.96
194,63,12527.53
194,64,14558.55
194,65,12286.39
194,66,11072.43
194,67,12162.95
194,68,12970.0
194,69,11941.85
194,70,16932.8
194,71,19341.89
194,72,15217.22
194,73,19848.95
194,74,9600.39
194,75,11530.57
194,76,11838.080000000002
194,77,6720.98
194,78,12171.11
194,79,12392.2
194,80,11172.74
194,81,6906.56
194,82,12372.6
194,83,7788.489999999999
194,84,6999.6
194,85,6500.98
194,86,10700.47
194,87,7028.87
194,88,12412.48
194,89,10182.64
194,90,8392.2
194,91,11189.12
194,92,8449.58
194,93,11563.72
194,94,9497.55
194,95,6826.55
194,96,6501.04
194,97,11530.57
194,98,12733.94
194,99,6906.56
194,100,7372.2
194,101,11172.74
194,102,8371.85
194,103,13111.080000000002
194,104,8572.46
194,105,13094.91
194,106,12171.11
194,107,7473.59
194,108,26184.97
194,109,25875.51
194,110,32393.15
194,111,34480.26
194,112,27602.0
194,113,34392.29
194,114,27082.89
194,115,23684.67
194,116,28504.01
194,117,29519.96
194,118,27152.73
194,119,30636.81
194,120,24841.02
194,121,30079.84
194,122,30064.25
194,123,23825.28
194,124,26521.46
194,125,29743.46
194,126,26247.36
194,127,24127.61
194,128,25996.19
194,129,23831.28
194,130,24680.97
194,131,28128.54
194,132,24003.4
194,133,24652.3
194,134,25769.03
194,135,28765.17
194,136,24661.82
194,137,26572.84
194,138,25922.36
194,139,24673.95
194,140,27611.6
194,141,16805.35
194,142,10202.09
194,143,15079.03
194,144,24922.86
194,145,9932.94
194,146,10131.68
194,147,22676.55
194,148,12922.54
194,149,18296.62
194,150,5294.4
194,151,962.41
194,152,410.65
194,153,8812.6
194,154,962.41
194,155,11522.98
194,156,25378.04
194,157,3797.28
194,158,15141.21
194,159,29739.58
194,160,6233.06
194,161,33493.54
194,162,15880.85
194,163,12888.75
194,164,10580.95
194,165,4229.51
194,166,3138.99
194,167,21897.24
194,168,629.25
194,169,3465.02
194,170,7005.12
194,171,13739.4
194,172,3377.3
194,173,23092.8
194,174,16924.02
194,175,13004.73
194,176,27060.61
194,177,17154.69
194,178,4023.48
194,179,24072.62
194,180,30923.52
194,181,3797.28
194,182,731.48
194,183,24067.69
194,184,3667.56
194,185,22882.55
194,186,14667.9
194,187,16927.31
194,188,21924.13
194,189,1494.81
194,190,30205.94
194,191,31933.14
194,192,27060.61
194,193,22891.59
194,194,0.0
194,195,11279.91
194,196,3570.87
194,197,9723.59
194,198,30920.12
194,199,30891.0
194,200,6145.09
194,201,1990.65
194,202,4940.12
194,203,19209.63
194,204,6451.7
194,205,19209.63
194,206,12178.79
194,207,7012.96
194,208,9919.1
194,209,29721.91
194,210,4542.75
194,211,34042.87
194,212,20067.25
194,213,30923.52
194,214,20083.95
194,215,14487.08
194,216,24019.17
194,217,17108.47
194,218,11351.46
194,219,18081.74
194,220,19742.9
194,221,20979.71
194,222,17878.61
194,223,9328.31
194,224,18925.76
194,225,8851.98
194,226,8274.3
194,227,18925.76
195,0,21754.67
195,1,20581.86
195,2,20967.3
195,3,20606.51
195,4,21208.04
195,5,21288.97
195,6,20781.43
195,7,20579.38
195,8,21321.77
195,9,20651.04
